Date,Close,High,Low,Open,Volume,volume_missing,delivery_pct,nse_traded_qty,ticker,sector,is_fno,trading_day,month,year,typical_price,daily_range,daily_range_pct
2021-03-22,2699.5966796875,2708.050078662692,2603.849474474257,2629.770268995108,2821646,0,0.4129773897930499,2821646.0,TCS.NS,IT,True,0,3,2021,2670.4987442748165,104.20060418843514,0.03859858214098011
2021-03-23,2710.76708984375,2733.539311642476,2693.730989684413,2708.5242784971206,3305973,0,0.48862951996280674,3305973.0,TCS.NS,IT,True,1,3,2021,2712.6791303902132,39.80832195806306,0.014685260901687291
2021-03-24,2692.22216796875,2719.134858224196,2683.6392531125275,2683.682424609866,2207104,0,0.4217195927332831,2207104.0,TCS.NS,IT,True,2,3,2021,2698.3320931018243,35.49560511166828,0.01318450071988275
2021-03-25,2643.700927734375,2700.6316929172795,2630.8914213311755,2684.544312460784,3179786,0,0.4929143030380032,3179786.0,TCS.NS,IT,True,3,3,2021,2658.4080139942766,69.74027158610397,0.026379788596537914
2021-03-26,2645.38330078125,2689.5477372213268,2624.896848324865,2665.9558856292324,3697370,0,0.40898043744607654,3697370.0,TCS.NS,IT,True,4,3,2021,2653.2759621091473,64.65088889646177,0.024439138508725252
2021-03-30,2724.525634765625,2750.3169153067583,2640.2938438418096,2659.357110741005,4694008,0,0.4850980804007276,4694261.0,TCS.NS,IT,True,1,3,2021,2705.0454646380645,110.02307146494877,0.04038246880889172
2021-03-31,2741.173583984375,2764.5927487735926,2701.623865572197,2721.4633767178425,3530069,0,0.3503364948390527,3530069.0,TCS.NS,IT,True,2,3,2021,2735.7967327767215,62.96888320139578,0.022971505186427738
2021-04-01,2730.08935546875,2773.2187291728374,2712.837605987115,2752.6029727793416,4285076,0,0.5266219315596736,4285076.0,TCS.NS,IT,True,3,4,2021,2738.7152302095674,60.38112318572257,0.022116903633491246
2021-04-05,2793.833984375,2814.62242300815,2718.01264324201,2735.264389628821,5317862,0,0.47365933903512353,5317862.0,TCS.NS,IT,True,0,4,2021,2775.4896835417203,96.60977976613958,0.03457964227883492
2021-04-06,2816.08935546875,2824.9740487941745,2786.157611482499,2824.9740487941745,2291562,0,0.3641664506568009,2291562.0,TCS.NS,IT,True,1,4,2021,2809.073671915141,38.8164373116756,0.013783808825630975
2021-04-07,2821.868408203125,2827.1734472042103,2790.297834912281,2811.1724084069638,2491268,0,0.4518562434872523,2491268.0,TCS.NS,IT,True,2,4,2021,2813.1132301065386,36.87561229192943,0.013067800108868518
2021-04-08,2861.504638671875,2876.72922333794,2817.2538591748644,2820.661037575732,2578118,0,0.38293825185658686,2578118.0,TCS.NS,IT,True,3,4,2021,2851.829240394893,59.47536416307548,0.020784647125604554
2021-04-09,2865.73046875,2893.4196034940337,2853.4386005342767,2893.1176137218754,2911129,0,0.35850558322904963,2911129.0,TCS.NS,IT,True,4,4,2021,2870.862890926104,39.98100295975701,0.01395141776093
2021-04-12,2800.43310546875,2879.403022361947,2771.665732059278,2865.730928128409,3791828,0,0.35052249205396446,3791828.0,TCS.NS,IT,True,0,4,2021,2817.167286629992,107.73729030266895,0.038471652864079164
2021-04-13,2677.514404296875,2772.355844796707,2650.7741954640505,2772.355844796707,8654596,0,0.3586784409116266,8654596.0,TCS.NS,IT,True,1,4,2021,2700.2148148525444,121.58164933265653,0.045408401589751415
2021-04-15,2776.62548828125,2792.4108787917376,2663.195252568496,2726.034824803063,6062760,0,0.5012001134796693,6062760.0,TCS.NS,IT,True,3,4,2021,2744.077206547161,129.21562622324154,0.046536930086032914
2021-04-16,2756.09619140625,2800.8214346787518,2745.2708874426585,2785.2948606645173,3224657,0,0.4346635936783354,3224657.0,TCS.NS,IT,True,4,4,2021,2767.396171175887,55.55054723609328,0.02015551830495059
2021-04-19,2727.328857421875,2750.7911923595366,2704.297816180099,2733.539444524105,2679106,0,0.500506138988155,2679106.0,TCS.NS,IT,True,0,4,2021,2727.47262198717,46.493376179437746,0.017047220416018187
2021-04-20,2712.44921875,2782.146321965287,2696.750170373957,2781.844332141803,3141893,0,0.5562051285642127,3141893.0,TCS.NS,IT,True,1,4,2021,2730.448570363081,85.39615159132973,0.031483041599828926
2021-04-22,2690.238037109375,2715.4255509270147,2678.549933931421,2715.4255509270147,1988980,0,0.5991598708885961,1988980.0,TCS.NS,IT,True,3,4,2021,2694.737840655937,36.875616995593646,0.01370719486042804
2021-04-23,2682.215087890625,2690.409666869548,2666.300395044814,2678.3334452163986,1615309,0,0.47814876286828095,1615309.0,TCS.NS,IT,True,4,4,2021,2679.641716601662,24.109271824733696,0.008988567670646411
2021-04-26,2674.710693359375,2719.7377074827195,2663.712705484207,2675.788927464784,2490260,0,0.5402459984098046,2490260.0,TCS.NS,IT,True,0,4,2021,2686.053702108767,56.02500199851238,0.02094619135355767
2021-04-27,2701.6240234375,2705.160716389788,2676.6089861834494,2679.196748658006,1471417,0,0.5775160950294852,1471417.0,TCS.NS,IT,True,1,4,2021,2694.4645753369127,28.55173020633856,0.010568358127793753
2021-04-28,2694.80908203125,2718.012596283586,2684.3716914105107,2717.1068374954057,1639037,0,0.517231764749667,1639037.0,TCS.NS,IT,True,2,4,2021,2699.0644565751154,33.640904873075215,0.01248359488521462
2021-04-29,2687.175537109375,2723.490552768404,2678.765309523526,2713.35515029315,1621395,0,0.5165718409147678,1621395.0,TCS.NS,IT,True,3,4,2021,2696.4771331337683,44.72524324487813,0.016643960406468115
